Activation,Learning Rate,Max Iter,Number Epochs,Num Layers,Train Accuracy,Test Accuracy,Train MSE,Test MSE
relu,0.1,100,13,3,0.5445326278659612,0.5343915343915344,0.4554673721340388,0.4656084656084656
relu,0.1,100,14,3,0.5427689594356261,0.5308641975308642,0.4572310405643739,0.4691358024691358
relu,0.1,100,15,3,0.5440917107583775,0.5326278659611993,0.4559082892416226,0.4673721340388007
relu,0.1,100,16,3,0.5445326278659612,0.5326278659611993,0.4554673721340388,0.4673721340388007
relu,0.1,100,17,3,0.5445326278659612,0.5326278659611993,0.4554673721340388,0.4673721340388007
relu,0.1,100,18,3,0.5427689594356261,0.5291005291005291,0.4572310405643739,0.4708994708994709
relu,0.1,100,19,3,0.5432098765432098,0.5326278659611993,0.4567901234567901,0.4673721340388007
relu,0.1,100,20,3,0.5445326278659612,0.5291005291005291,0.4554673721340388,0.4708994708994709
relu,0.1,100,21,3,0.5440917107583775,0.5291005291005291,0.4559082892416226,0.4708994708994709
relu,0.1,100,22,3,0.5440917107583775,0.5291005291005291,0.4559082892416226,0.4708994708994709
relu,0.1,100,23,3,0.5440917107583775,0.5291005291005291,0.4559082892416226,0.4708994708994709
relu,0.1,100,24,3,0.5427689594356261,0.5308641975308642,0.4572310405643739,0.4691358024691358
relu,0.1,100,25,3,0.5440917107583775,0.5255731922398589,0.4559082892416226,0.47442680776014107
relu,0.1,100,26,3,0.5440917107583775,0.5291005291005291,0.4559082892416226,0.4708994708994709
relu,0.1,100,27,3,0.541005291005291,0.5326278659611993,0.458994708994709,0.4673721340388007
relu,0.1,100,28,3,0.5432098765432098,0.5291005291005291,0.4567901234567901,0.4708994708994709
relu,0.1,100,29,3,0.5423280423280423,0.5220458553791887,0.4576719576719577,0.47795414462081126
relu,0.1,100,30,3,0.5427689594356261,0.5220458553791887,0.4572310405643739,0.47795414462081126
relu,0.1,100,31,3,0.5427689594356261,0.5308641975308642,0.4572310405643739,0.4691358024691358
relu,0.1,100,32,3,0.5414462081128748,0.5291005291005291,0.4585537918871252,0.4708994708994709
relu,0.1,100,33,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,34,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,35,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,36,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,37,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,38,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,39,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,40,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,41,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,42,3,0.5418871252204586,0.5220458553791887,0.45811287477954143,0.47795414462081126
relu,0.1,100,43,3,0.5405643738977073,0.5308641975308642,0.45943562610229277,0.4691358024691358
relu,0.1,100,44,3,0.541005291005291,0.5308641975308642,0.458994708994709,0.4691358024691358
relu,0.1,100,45,3,0.5405643738977073,0.5202821869488536,0.45943562610229277,0.47971781305114636
relu,0.1,100,46,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,47,3,0.5401234567901234,0.5308641975308642,0.45987654320987653,0.4691358024691358
relu,0.1,100,48,3,0.5418871252204586,0.5291005291005291,0.45811287477954143,0.4708994708994709
relu,0.1,100,49,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,50,3,0.5352733686067019,0.5291005291005291,0.46472663139329806,0.4708994708994709
relu,0.1,100,51,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,52,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,53,3,0.5401234567901234,0.5326278659611993,0.45987654320987653,0.4673721340388007
relu,0.1,100,54,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,55,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,56,3,0.5326278659611993,0.5255731922398589,0.4673721340388007,0.47442680776014107
relu,0.1,100,57,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,58,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,59,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,60,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,61,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,62,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,63,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,64,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,65,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,66,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,67,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,68,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,69,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,70,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,71,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,72,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,73,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,74,3,0.5357142857142857,0.5238095238095238,0.4642857142857143,0.47619047619047616
relu,0.1,100,75,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,76,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,77,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,78,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,79,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,80,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,81,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,82,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,83,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,84,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,85,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,86,3,0.5401234567901234,0.5308641975308642,0.45987654320987653,0.4691358024691358
relu,0.1,100,87,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,88,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,89,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,90,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,91,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,92,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,93,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,94,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,95,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,96,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,97,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,98,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,99,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,100,100,3,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,1,2,0.5202821869488536,0.47442680776014107,0.47971781305114636,0.5255731922398589
relu,0.1,200,2,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,3,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,4,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,5,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,6,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,7,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,8,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,9,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,10,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,11,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,12,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,13,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,14,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,15,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,16,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,17,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,18,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,19,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,20,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,21,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,22,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,23,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,24,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,25,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,26,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,27,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,28,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,29,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,30,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,31,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,32,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,33,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,34,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,35,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,36,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,37,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,38,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,39,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,40,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,41,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,42,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,43,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,44,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,45,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,46,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,47,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,48,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,49,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,50,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,51,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,52,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,53,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,54,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,55,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,56,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,57,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,58,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,59,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,60,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,61,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,62,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,63,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,64,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,65,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,66,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,67,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,68,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,69,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,70,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,71,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,72,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,73,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,74,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,75,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,76,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,77,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,78,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,79,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,80,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,81,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,82,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,83,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,84,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,85,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,86,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,87,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,88,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,89,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,90,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,91,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,92,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,93,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,94,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,95,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,96,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,97,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,98,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,99,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
relu,0.1,200,100,2,0.5405643738977073,0.5326278659611993,0.45943562610229277,0.4673721340388007
